,Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance,Driver,outlier
458585,21:39.0,6.23,160.76034199999998,995.881042,0.146301,-1.153793,0.024796000000000002,1.1632959999999999,32.779497,-117.03995900000001,358.5289,64.500812,0.0,0.0,Erik,True
447259,38:49.2,0.0,6.841824000000001,1011.282272,-0.046539,0.30551100000000003,-1.182648,1.222358,32.781057000000004,-117.208165,197.673569,23.023985,82.125504,0.0,Naazneen,True
459868,23:57.0,5.14,166.658657,994.8555759999999,-0.307327,-0.788788,-0.093155,0.8516540000000001,32.78151,-117.040327,87.416092,20.739145,0.0,0.0,Erik,True
202316,29:53.1,13.57,109.279274,0.0,-0.1138,-1.1906889999999999,0.068954,1.198101,32.781665999999994,-117.172491,341.214691,40.256433,0.0,0.06514,Zhisen,True
447308,38:54.1,0.0,6.642544,1011.3636779999999,-0.029693999999999998,0.23312399999999997,-0.770157,0.805214,32.782231,-117.207995,198.67605600000002,23.268978,78.00505799999999,0.0,Naazneen,True
447309,38:54.1,0.0,6.605678999999999,1011.3636779999999,-0.069839,0.330185,-1.140244,1.1891399999999999,32.782739,-117.20788700000001,198.67605600000002,23.268978,77.90213,0.0,Naazneen,True
202636,30:25.1,10.7,110.226906,0.0,0.035751,-0.655853,-0.158005,0.675564,32.783524,-117.171672,336.13989300000003,38.898509000000004,0.0,0.06514,Zhisen,True
202637,30:25.2,12.35,110.15335800000001,0.0,-0.112976,-0.828644,0.014832,0.836441,32.783631,-117.17161999999999,336.13989300000003,38.898509000000004,0.0,0.06514,Zhisen,True
237369,20:41.1,8.01,106.05735,0.0,-0.11665299999999999,-0.35531599999999997,-0.08638,0.383822,32.784159,-117.171489,205.281204,22.850542,87.13665,0.046325,Zhisen,True
202687,30:30.2,15.85,110.26963,0.0,-0.136154,-0.741821,-0.27816799999999997,0.803874,32.784240999999994,-117.17133899999999,336.13989300000003,38.898509000000004,0.0,0.06514,Zhisen,True
6919,41:16.2,15.0,111.521647,1001.72699,0.109421,-0.6314850000000001,-0.553024,0.846512,32.785955,-117.14516,186.050034,55.47309,0.0,0.10490799999999999,Daniel,True
203196,31:21.1,15.66,107.19016299999998,0.0,-0.047729,-1.156281,-0.14868199999999998,1.166777,32.787274,-117.169816,343.339966,38.370783,0.0,0.06514,Zhisen,True
204127,32:54.2,12.56,108.83780700000001,0.0,0.075989,-0.848984,-0.15625,0.8665809999999999,32.791779,-117.165567,348.628113,37.249139,0.0,0.06514,Zhisen,True
204277,33:09.2,16.129998999999998,108.35367600000001,0.0,-0.21858200000000003,-0.496017,-0.105103,0.552139,32.793359,-117.16401699999999,348.628113,37.249139,0.0,0.06514,Zhisen,True
348388,35:35.1,17.879998999999998,123.576719,1000.0547029999999,0.015411000000000001,-0.683884,-0.49183699999999997,0.842519,32.795812,-117.143826,193.852646,53.534849,0.0,0.054922000000000006,Daniel,True
348387,35:35.0,17.73,123.452773,1000.0547029999999,-0.020065,-0.751678,-0.41995200000000005,0.861268,32.795958,-117.14374199999999,193.852646,53.534849,0.0,0.054922000000000006,Daniel,True
405445,46:25.1,26.049999,113.115127,1001.4151,0.07147200000000001,-0.7367100000000001,-0.46592700000000004,0.874607,32.796267,-117.15716699999999,5.983003,10.092661999999999,0.0,0.151843,Daniel,True
405446,46:25.2,26.4,113.91504099999999,1001.4151,0.037445,-0.786728,-0.282928,0.836894,32.796494,-117.15708300000001,5.983003,10.092661999999999,0.0,0.151843,Daniel,True
204736,33:55.1,16.33,109.98069,0.0,-0.08677699999999999,-1.137756,0.014832,1.141157,32.797323,-117.16021200000002,342.365936,38.515411,0.0,0.06514,Zhisen,True
204737,33:55.2,16.85,109.87723500000001,0.0,0.128937,-1.168304,-0.029144,1.175759,32.797451,-117.160114,342.365936,38.515411,0.0,0.06514,Zhisen,True
447868,39:50.0,31.120001000000002,10.389828,1010.9313960000001,0.015671,0.337219,-0.801529,0.869719,32.798528000000005,-117.210375,171.293945,20.458922,78.40169499999999,0.0,Naazneen,True
340533,16:06.0,18.34,3.570266,1014.5243839999999,-0.009033,-0.777954,-0.307693,0.836642,32.798907,-117.21056200000001,300.00451699999996,26.641878000000002,0.0,0.008091,Daniel,True
447929,39:56.1,30.049999,11.283717999999999,1010.677032,-0.07862899999999999,0.331085,-0.757034,0.83,32.800098,-117.21114399999999,178.481277,11.076253999999999,76.69339000000001,0.0,Naazneen,True
447930,39:56.2,30.120001000000002,11.351833000000001,1010.677032,-0.039368,0.43525699999999995,-1.049423,1.136788,32.800375,-117.211256,178.481277,11.076253999999999,80.880325,0.0,Naazneen,True
205036,34:25.1,1.64,115.186104,0.0,-0.077591,-0.820465,-0.289932,0.8736379999999999,32.800606,-117.15822,340.084991,40.186753,0.0,0.06514,Zhisen,True
322087,25:44.2,11.93,128.53796200000002,1000.281372,-0.318161,-1.0322719999999999,-0.406326,1.1540860000000002,32.802735999999996,-116.96338200000001,54.313873,19.228946,0.0,0.016978999999999998,Daniel,True
327066,35:35.2,22.73,148.333956,998.209457,0.159592,-0.797195,-0.299591,0.866455,32.803308,-116.938827,255.06366,22.053036,0.0,0.016978999999999998,Daniel,True
327065,35:35.1,22.25,148.60245,998.209457,0.12098699999999998,-1.05986,-0.47857700000000003,1.169178,32.803315999999995,-116.938589,255.06366,22.053036,0.0,0.016978999999999998,Daniel,True
326842,35:08.1,11.37,144.696129,998.6307529999999,-0.050766000000000006,-0.6681520000000001,-0.415253,0.7883140000000001,32.804279,-116.935806,170.81561299999998,21.718697,0.0,0.016978999999999998,Daniel,True
448130,40:16.2,31.15,16.943645,1009.9649810000001,-0.071121,0.401398,-1.084335,1.158431,32.805389,-117.214303,173.46409599999998,12.661385000000001,79.588768,0.0,Naazneen,True
371712,54:16.1,0.24,122.73874199999999,999.855957,-0.376862,-0.080185,-0.595932,0.7096399999999999,32.80542,-117.142628,159.15631100000002,40.888090999999996,0.0,0.123019,Daniel,True
371557,53:57.2,0.96,122.22138899999999,999.8906710000001,0.713379,1.194855,0.5349430000000001,1.490889,32.805428000000006,-117.142669,249.928284,39.035063,0.0,0.123019,Daniel,True
26936,40:24.2,0.24,124.765327,1002.298431,-0.22141999999999998,0.8289489999999999,0.17724600000000001,0.876128,32.805519,-117.142618,261.664307,114.96048300000001,0.0,0.109825,Daniel,True
371392,53:36.9,0.54,122.29008,999.9004359999999,0.148697,1.055847,0.472473,1.1662569999999999,32.805597,-117.14273899999999,326.10992400000003,39.072832,0.0,0.123019,Daniel,True
369750,50:23.1,1.09,121.87471799999999,999.9673460000001,0.297516,0.705719,0.17984,0.7867,32.805667,-117.142769,100.562744,38.427099,0.0,0.123019,Daniel,True
369811,50:30.1,0.17,122.62693999999999,999.954834,0.087921,1.488586,0.295212,1.520122,32.805719,-117.142748,177.365005,36.070025,0.0,0.123019,Daniel,True
205526,35:23.2,17.77,134.214058,0.0,0.024338,-0.8279569999999999,-0.174896,0.846578,32.806005,-117.15508899999999,338.82782000000003,40.090435,0.0,0.06514,Zhisen,True
205550,35:26.0,15.61,135.95728300000002,0.0,-0.058166999999999996,-1.36264,-0.127502,1.369828,32.806236,-117.15495800000001,338.82782000000003,40.090435,0.0,0.06514,Zhisen,True
448189,40:22.1,30.16,20.604412,1009.680099,-0.114273,0.499741,-1.085281,1.200264,32.806490999999994,-117.215248,170.409302,13.75317,82.263641,0.0,Naazneen,True
386589,10:17.1,27.629998999999998,18.171081,1012.393341,0.013244999999999998,-0.726013,-0.44811999999999996,0.8532770000000001,32.806509000000005,-117.215857,132.71856699999998,42.373369,0.0,0.151843,Daniel,True
386588,10:17.1,27.58,18.457023,1012.393341,0.040344,-0.633392,-0.42575100000000005,0.764249,32.806709000000005,-117.216026,132.71856699999998,42.373369,0.0,0.151843,Daniel,True
484198,09:55.3,35.740002000000004,19.471660999999997,1014.26796,0.049225,-0.833466,-0.26556399999999997,0.876135,32.806779999999996,-117.215952,133.42923000000002,55.427719999999994,0.0,0.0,Erik,True
386570,10:15.0,27.950001,18.157261,1012.559128,0.06599400000000001,-0.768845,-0.169159,0.789995,32.807116,-117.216373,132.71856699999998,42.373369,0.0,0.151843,Daniel,True
303692,02:43.1,15.97,37.037282,1011.162949,0.118683,-0.974045,-0.5746,1.137108,32.807271,-117.077923,237.710327,36.292308,0.0,0.016978,Daniel,True
328046,37:17.1,22.91,131.82173999999998,1000.01358,0.05661,-0.697205,-0.44722,0.8302440000000001,32.80747,-116.961735,348.522308,17.522944,0.0,0.016978999999999998,Daniel,True
