sep=,
Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance
"2018-10-17 17:09:35.547",0.000000,19.450569,1011.750641,0.017624,-0.845505,-0.548492,1.007985,32.718419,-117.163860,240.747025,53.851346,0.000000,0.000000
"2018-10-17 17:09:35.595",0.000000,19.450569,1011.750641,0.022278,-0.841782,-0.548904,1.005181,32.718419,-117.163860,240.747025,53.851346,0.000000,0.000000
"2018-10-17 17:09:35.741",0.000000,19.450569,1011.750641,0.014587,-0.846252,-0.548309,1.008464,32.718419,-117.163860,239.740997,53.937935,0.000000,0.000000
"2018-10-17 17:09:35.842",0.000000,19.450569,1011.750641,0.026764,-0.844772,-0.544724,1.005525,32.718419,-117.163860,239.740997,53.937935,0.000000,0.000000
"2018-10-17 17:09:35.945",0.000000,19.450569,1011.750641,0.017517,-0.843063,-0.544022,1.003505,32.718419,-117.163860,239.740997,53.937935,0.000000,0.000000
"2018-10-17 17:09:36.059",0.000000,19.450569,1011.750641,0.018570,-0.845947,-0.545532,1.006766,32.718419,-117.163860,239.740997,53.937935,0.000000,0.000000
"2018-10-17 17:09:36.254",0.000000,19.461891,1011.757965,0.001709,-0.844315,-0.546234,1.005605,32.718419,-117.163860,238.673279,54.558923,0.000000,0.000000
"2018-10-17 17:09:36.499",0.000000,19.461891,1011.757965,0.022491,-0.839600,-0.538345,0.997622,32.718419,-117.163860,238.673279,54.558923,0.000000,0.000000
"2018-10-17 17:09:36.646",0.000000,19.461891,1011.757965,0.016159,-0.839859,-0.546661,1.002229,32.718419,-117.163860,237.612152,54.482923,0.000000,0.000000
"2018-10-17 17:09:36.728",0.000000,19.461891,1011.757965,0.015976,-0.845047,-0.543091,1.004643,32.718419,-117.163860,237.612152,54.482923,0.000000,0.000000
"2018-10-17 17:09:36.814",0.000000,19.461891,1011.757965,0.020004,-0.846161,-0.546722,1.007618,32.718419,-117.163860,237.612152,54.482923,0.000000,0.000000
"2018-10-17 17:09:36.949",0.000000,19.461891,1011.757965,0.018936,-0.840057,-0.548508,1.003452,32.718419,-117.163860,237.612152,54.482923,0.000000,0.000000
"2018-10-17 17:09:37.148",0.000000,19.321785,1011.772156,0.017868,-0.844193,-0.544174,1.004543,32.718419,-117.163860,237.612152,54.482923,0.000000,0.000000
"2018-10-17 17:09:37.161",0.000000,19.321785,1011.772156,0.017868,-0.844193,-0.544174,1.004543,32.718419,-117.163860,237.612152,54.482923,0.000000,0.000000
"2018-10-17 17:09:37.353",0.000000,19.321785,1011.772156,0.019897,-0.845184,-0.545807,1.006299,32.718419,-117.163860,236.585800,51.159871,0.000000,0.000000
"2018-10-17 17:09:37.547",0.000000,19.321785,1011.772156,0.017822,-0.844818,-0.548813,1.007587,32.718419,-117.163860,236.585800,51.159871,0.000000,0.000000
"2018-10-17 17:09:37.595",0.000000,19.321785,1011.772156,0.019836,-0.845612,-0.546494,1.007029,32.718419,-117.163860,236.585800,51.159871,0.000000,0.000000
"2018-10-17 17:09:37.753",0.000000,19.321785,1011.772156,0.017944,-0.843124,-0.545105,1.004151,32.718419,-117.163860,236.585800,51.159871,0.000000,0.000000
"2018-10-17 17:09:37.956",0.000000,19.321785,1011.772156,0.018463,-0.843796,-0.545364,1.004865,32.718419,-117.163860,235.552887,51.032253,0.000000,0.000000
"2018-10-17 17:09:38.147",0.000000,19.508034,1011.789627,0.017731,-0.844147,-0.548294,1.006740,32.718419,-117.163860,235.552887,51.032253,0.000000,0.000000
"2018-10-17 17:09:38.210",0.000000,19.508034,1011.789627,0.016861,-0.843491,-0.544312,1.004010,32.718419,-117.163860,235.552887,51.032253,0.000000,0.000000
"2018-10-17 17:09:38.351",0.000000,19.508034,1011.789627,0.018829,-0.845901,-0.544449,1.006145,32.718419,-117.163860,234.537643,50.590991,0.000000,0.000000
"2018-10-17 17:09:38.543",0.000000,19.508034,1011.789627,0.017609,-0.844055,-0.546341,1.005598,32.718419,-117.163860,234.537643,50.590991,0.000000,0.000000
"2018-10-17 17:09:38.643",0.000000,19.508034,1011.789627,0.018112,-0.844467,-0.544724,1.005075,32.718419,-117.163860,234.537643,50.590991,0.000000,0.000000
"2018-10-17 17:09:38.743",0.000000,19.508034,1011.789627,0.016922,-0.845474,-0.544617,1.005843,32.718419,-117.163860,234.537643,50.590991,0.000000,0.000000
"2018-10-17 17:09:38.843",0.000000,19.508034,1011.789627,0.017975,-0.844604,-0.542877,1.004189,32.718419,-117.163860,233.525604,50.753411,0.000000,0.000000
"2018-10-17 17:09:38.943",0.000000,19.508034,1011.789627,0.018433,-0.845139,-0.542358,1.004366,32.718419,-117.163860,233.525604,50.753411,0.000000,0.000000
"2018-10-17 17:09:39.053",0.000000,19.508034,1011.814270,0.017548,-0.842941,-0.543274,1.002998,32.718419,-117.163860,233.525604,50.753411,0.000000,0.000000
"2018-10-17 17:09:39.243",0.000000,19.510567,1011.814270,0.018890,-0.843506,-0.540482,1.001988,32.718419,-117.163860,233.525604,50.753411,0.000000,0.000000
"2018-10-17 17:09:39.351",0.000000,19.510567,1011.814270,0.017609,-0.845551,-0.543076,1.005085,32.718419,-117.163860,233.525604,50.753411,0.000000,0.000000
"2018-10-17 17:09:39.554",0.000000,19.510567,1011.814270,0.021011,-0.844849,-0.543793,1.004948,32.718419,-117.163860,232.488998,51.315338,0.000000,0.000000
"2018-10-17 17:09:39.747",0.000000,19.510567,1011.814270,0.017731,-0.843735,-0.545731,1.005000,32.718419,-117.163860,232.488998,51.315338,0.000000,0.000000
"2018-10-17 17:09:39.795",0.000000,19.510567,1011.814270,0.016220,-0.844559,-0.539352,1.002219,32.718419,-117.163860,232.488998,51.315338,0.000000,0.000000
"2018-10-17 17:09:39.954",0.000000,19.510567,1011.814270,0.016876,-0.844849,-0.542984,1.004433,32.718419,-117.163860,232.488998,51.315338,0.000000,0.000000
"2018-10-17 17:09:40.148",0.000000,19.420113,1011.852570,0.020477,-0.845261,-0.540787,1.003661,32.718419,-117.163860,231.463837,51.632418,0.000000,0.000000
"2018-10-17 17:09:40.164",0.000000,19.420113,1011.852570,0.020477,-0.845261,-0.540787,1.003661,32.718419,-117.163860,231.463837,51.632418,0.000000,0.000000
"2018-10-17 17:09:40.348",0.000000,19.420113,1011.852570,0.017670,-0.842865,-0.542679,1.002614,32.718419,-117.163860,231.463837,51.632418,0.000000,0.000000
"2018-10-17 17:09:40.358",0.000000,19.420113,1011.852570,0.017670,-0.842865,-0.542679,1.002614,32.718419,-117.163860,231.463837,51.632418,0.000000,0.000000
"2018-10-17 17:09:40.549",0.000000,19.420113,1011.852570,0.017685,-0.843765,-0.545822,1.005074,32.718419,-117.163860,231.463837,51.632418,0.000000,0.000000
