,Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance,Driver,outlier
246264,23:05.1,12.05,107.17329,0.0,-0.06127899999999999,-1.177231,-0.544693,1.298583,32.873653999999995,-117.21395600000001,9.345591,18.778121,84.734612,0.054323,Zhisen,True
246265,23:05.2,9.34,106.956554,0.0,-0.06127899999999999,-1.177231,-0.544693,1.298583,32.87376,-117.213953,9.345591,18.778121,82.98197900000001,0.055345000000000005,Zhisen,True
246269,23:05.6,9.34,106.956554,0.0,-0.062973,-1.16745,-0.34057600000000005,1.217743,32.87376,-117.213953,9.345591,18.778121,82.07693499999999,0.05890599999999999,Zhisen,True
246270,23:05.7,9.34,106.956554,0.0,0.067688,-0.8273159999999999,-0.27223200000000003,0.8735809999999999,32.87376,-117.213953,9.345591,18.778121,78.865143,0.054703999999999996,Zhisen,True
246271,23:05.8,9.34,106.956554,0.0,0.067688,-0.8273159999999999,-0.27223200000000003,0.8735809999999999,32.87376,-117.213953,9.345591,18.778121,77.07551600000001,0.05225,Zhisen,True
246272,23:05.9,9.34,106.956554,0.0,-0.015671,-1.136398,-0.458405,1.225472,32.87376,-117.213953,9.345591,18.778121,77.32289899999999,0.051499,Zhisen,True
246306,23:09.3,0.0,106.268993,0.0,0.06366000000000001,-0.849518,-0.090927,0.8567379999999999,32.873877,-117.213951,9.345591,18.778121,71.767075,0.059129999999999995,Zhisen,True
246307,23:09.4,0.0,106.268993,0.0,0.06366000000000001,-0.849518,-0.090927,0.8567379999999999,32.873877,-117.213951,9.345591,18.778121,70.193062,0.059226999999999995,Zhisen,True
246308,23:09.5,0.0,106.268993,0.0,-0.039444,-1.166595,-0.07652300000000001,1.169768,32.873877,-117.213951,9.345591,18.778121,72.55983,0.059249,Zhisen,True
246317,23:10.4,0.0,106.17744099999999,0.0,-0.046082,-1.147781,-0.063766,1.150475,32.873877,-117.213951,9.345591,18.778121,71.879478,0.059365999999999995,Zhisen,True
246318,23:10.5,0.0,106.17744099999999,0.0,0.189529,-0.8218989999999999,-0.145325,0.8558969999999999,32.873877,-117.213951,9.345591,18.778121,71.444817,0.059425,Zhisen,True
246319,23:10.6,0.0,106.17744099999999,0.0,0.189529,-0.8218989999999999,-0.145325,0.8558969999999999,32.873877,-117.213951,9.345591,18.778121,70.11874399999999,0.059516,Zhisen,True
246327,23:11.4,0.0,105.839977,0.0,-0.016693,-1.139099,-0.075378,1.141712,32.873877,-117.213951,9.345591,18.778121,72.77046999999999,0.05959,Zhisen,True
246328,23:11.5,0.0,105.839977,0.0,-0.016693,-1.139099,-0.075378,1.141712,32.873877,-117.213951,9.345591,18.778121,71.45699300000001,0.059674,Zhisen,True
246333,23:12.0,0.0,105.839977,0.0,0.173767,-0.837677,-0.13304100000000002,0.865793,32.873877,-117.213951,9.345591,18.778121,70.334908,0.05971799999999999,Zhisen,True
246334,23:12.1,0.0,105.39814399999999,0.0,0.173767,-0.837677,-0.13304100000000002,0.865793,32.873877,-117.213951,9.345591,18.778121,70.958961,0.059663,Zhisen,True
246360,23:14.7,0.0,106.821423,0.0,0.043274,-0.8374790000000001,-0.06977799999999999,0.8414940000000001,32.873877,-117.213951,9.345591,18.778121,69.627319,0.058617999999999996,Zhisen,True
246361,23:14.8,0.0,106.821423,0.0,0.043274,-0.8374790000000001,-0.06977799999999999,0.8414940000000001,32.873877,-117.213951,9.345591,18.778121,70.620926,0.058597,Zhisen,True
246384,23:17.1,0.0,107.70881299999999,0.0,0.027083999999999997,-0.8574219999999999,-0.06575,0.860366,32.873877,-117.213951,9.345591,18.778121,71.471085,0.059164,Zhisen,True
246385,23:17.2,0.0,106.856701,0.0,0.027083999999999997,-0.8574219999999999,-0.06575,0.860366,32.873877,-117.213951,9.345591,18.778121,70.104774,0.059149,Zhisen,True
246414,23:20.1,0.0,109.23615600000001,0.0,0.024597,-1.1389770000000001,-0.088547,1.142679,32.873877,-117.213951,9.345591,18.778121,68.682648,0.06300499999999999,Zhisen,True
246415,23:20.2,0.0,109.95954499999999,0.0,0.117645,-0.8479610000000001,-0.104446,0.862431,32.873877,-117.213951,9.345591,18.778121,70.384033,0.063081,Zhisen,True
246423,23:21.0,0.0,109.95954499999999,0.0,0.06475800000000001,-0.863159,-0.08357200000000001,0.86961,32.873877,-117.213951,9.345591,18.778121,70.139709,0.063105,Zhisen,True
246424,23:21.1,0.0,109.95954499999999,0.0,0.051041,-1.133224,-0.099228,1.1387049999999999,32.873877,-117.213951,9.345591,18.778121,69.607796,0.063176,Zhisen,True
246428,23:21.5,0.0,109.77204499999999,0.0,0.077988,-0.8580780000000001,-0.088791,0.8661780000000001,32.873877,-117.213951,9.345591,18.778121,72.149048,0.063185,Zhisen,True
246429,23:21.6,0.0,109.77204499999999,0.0,0.038513,-1.1512149999999999,-0.096634,1.155905,32.873877,-117.213951,9.345591,18.778121,70.190155,0.06321399999999999,Zhisen,True
246568,23:35.5,0.0,111.83002900000001,0.0,0.061127,-0.866074,-0.087494,0.872625,32.873877,-117.213951,10.349669,20.249372,72.270996,0.06343700000000001,Zhisen,True
246569,23:35.6,0.0,111.83002900000001,0.0,0.056259,-1.151489,-0.091812,1.156513,32.873877,-117.213951,10.349669,20.249372,70.933601,0.06339,Zhisen,True
246717,23:50.4,0.0,111.137524,0.0,0.1828,-0.811783,-0.100906,0.8382059999999999,32.873878000000005,-117.213951,10.349669,20.249372,73.83187099999999,0.064303,Zhisen,True
246718,23:50.5,0.0,111.137524,0.0,-0.019257,-1.1710209999999999,0.026626999999999998,1.171481,32.873878000000005,-117.213951,10.349669,20.249372,71.141708,0.064735,Zhisen,True
246759,23:54.6,8.54,109.922192,0.0,0.050827,-1.1689610000000001,0.034714,1.17058,32.874035,-117.21394699999999,10.349669,20.249372,79.163071,0.07095800000000001,Zhisen,True
246760,23:54.7,8.54,109.922192,0.0,-0.000534,-0.817627,0.034546,0.818357,32.874035,-117.21394699999999,10.349669,20.249372,79.195633,0.07122,Zhisen,True
246761,23:54.8,8.54,109.922192,0.0,0.040131,-1.229675,0.11142,1.235365,32.874035,-117.21394699999999,10.349669,20.249372,82.64872,0.070881,Zhisen,True
246762,23:54.9,8.54,109.922192,0.0,0.09642,-0.8636469999999999,-0.057419000000000005,0.870908,32.874035,-117.21394699999999,10.349669,20.249372,80.261803,0.06892000000000001,Zhisen,True
246763,23:55.0,8.54,109.922192,0.0,0.062149,-0.844009,-0.033279,0.846949,32.874035,-117.21394699999999,10.349669,20.249372,80.637787,0.065498,Zhisen,True
246764,23:55.1,8.54,109.922192,0.0,0.070038,-1.202408,-0.07399,1.206716,32.874035,-117.21394699999999,10.349669,20.249372,77.929276,0.062749,Zhisen,True
246766,23:55.3,9.82,109.183422,0.0,-0.143219,-0.462463,0.12753299999999998,0.500648,32.874067,-117.21394599999999,10.349669,20.249372,88.978706,0.06526699999999999,Zhisen,True
246767,23:55.4,9.82,109.183422,0.0,0.06536900000000001,-1.281479,0.178284,1.2954709999999998,32.874067,-117.21394599999999,10.349669,20.249372,86.531616,0.065207,Zhisen,True
246768,23:55.5,9.82,109.183422,0.0,0.078323,-1.884995,-0.020263999999999997,1.88673,32.874067,-117.21394599999999,10.349669,20.249372,84.79342700000001,0.065802,Zhisen,True
246769,23:55.6,9.82,109.183422,0.0,-0.12371800000000001,-1.249344,0.292648,1.289112,32.874067,-117.21394599999999,10.349669,20.249372,83.144623,0.068003,Zhisen,True
246778,23:56.5,10.62,109.38190800000001,0.0,-0.017807,-0.710083,0.044739,0.7117140000000001,32.874216,-117.213943,10.349669,20.249372,79.005402,0.070116,Zhisen,True
246779,23:56.6,10.62,109.38190800000001,0.0,0.198044,-0.7521359999999999,-0.016953,0.777957,32.874216,-117.213943,10.349669,20.249372,83.235733,0.06909,Zhisen,True
246780,23:56.7,10.62,109.38190800000001,0.0,0.072403,-0.8376459999999999,-0.109604,0.847884,32.874216,-117.213943,10.349669,20.249372,83.27325400000001,0.068723,Zhisen,True
246781,23:56.8,10.62,109.38190800000001,0.0,0.10313399999999999,-0.84021,-0.037704,0.847355,32.874216,-117.213943,10.349669,20.249372,80.727325,0.067356,Zhisen,True
246782,23:56.9,10.62,109.38190800000001,0.0,0.054717999999999996,-0.732346,0.06994600000000001,0.7377100000000001,32.874216,-117.213943,10.349669,20.249372,81.288513,0.065978,Zhisen,True
246783,23:57.0,10.62,109.38190800000001,0.0,0.059401999999999996,-0.661636,-0.010742,0.664384,32.874216,-117.213943,10.349669,20.249372,82.857323,0.072118,Zhisen,True
246784,23:57.1,10.62,109.38190800000001,0.0,0.2108,-0.81604,-0.023681999999999998,0.84316,32.874216,-117.213943,10.349669,20.249372,80.342812,0.068102,Zhisen,True
246785,23:57.2,11.62,109.38032199999999,0.0,0.14111300000000002,-1.381958,0.02005,1.389289,32.874326,-117.21394099999999,10.349669,20.249372,85.204391,0.06517,Zhisen,True
246786,23:57.3,11.62,109.38032199999999,0.0,0.39209,-0.670609,0.005386,0.7768390000000001,32.874326,-117.21394099999999,10.349669,20.249372,91.449287,0.065103,Zhisen,True
246787,23:57.4,11.62,109.38032199999999,0.0,-0.055969000000000005,-0.561462,-0.010864,0.56435,32.874326,-117.21394099999999,10.349669,20.249372,89.250847,0.065738,Zhisen,True
246796,23:58.3,12.33,110.12476699999999,0.0,0.209274,-1.3486790000000002,-0.061538999999999996,1.366205,32.874433,-117.213939,10.349669,20.249372,81.642044,0.065412,Zhisen,True
246797,23:58.4,12.33,110.12476699999999,0.0,0.011993,-1.13739,-0.045135,1.138349,32.874433,-117.213939,10.349669,20.249372,77.608994,0.065088,Zhisen,True
246802,23:58.9,12.33,110.12476699999999,0.0,0.03595,-0.79837,-0.029572,0.799726,32.874433,-117.213939,10.349669,20.249372,74.8255,0.064714,Zhisen,True
246803,23:59.0,12.33,110.12476699999999,0.0,0.16423,-1.1886290000000002,-0.132599,1.207225,32.874433,-117.213939,10.349669,20.249372,74.310898,0.064586,Zhisen,True
246804,23:59.1,12.33,110.12476699999999,0.0,0.18077100000000002,-0.645981,0.018295,0.6710470000000001,32.874433,-117.213939,10.349669,20.249372,79.980728,0.064832,Zhisen,True
246807,23:59.4,13.03,109.66651499999999,0.0,0.16809100000000002,-0.780853,-0.028885,0.7992630000000001,32.874548,-117.21393700000002,10.349669,20.249372,71.890152,0.058529,Zhisen,True
246808,23:59.5,13.03,109.66651499999999,0.0,-0.037491000000000003,-1.2556459999999998,-0.008591,1.256235,32.874548,-117.21393700000002,10.349669,20.249372,69.55573299999999,0.06418099999999999,Zhisen,True
246810,23:59.7,13.03,109.66651499999999,0.0,0.094666,-1.1452639999999998,-0.0035549999999999996,1.149175,32.874548,-117.21393700000002,10.349669,20.249372,74.89760600000001,0.061474,Zhisen,True
246811,23:59.8,13.03,109.66651499999999,0.0,0.079941,-0.719147,0.011063,0.723661,32.874548,-117.21393700000002,10.349669,20.249372,79.980728,0.064978,Zhisen,True
246812,23:59.9,13.03,109.66651499999999,0.0,0.016037,-1.144501,-0.061859000000000004,1.146283,32.874548,-117.21393700000002,10.349669,20.249372,77.122574,0.064388,Zhisen,True
246823,24:01.0,13.34,108.93494799999999,0.0,0.09411599999999999,-1.235458,-0.106232,1.243584,32.874666,-117.21393700000002,10.349669,20.249372,80.37912,0.077488,Zhisen,True
246824,24:01.1,13.34,108.93494799999999,0.0,0.156479,-0.674255,-0.099655,0.6993119999999999,32.874666,-117.21393700000002,10.349669,20.249372,80.264526,0.076424,Zhisen,True
246826,24:01.3,13.62,108.04536100000001,0.0,0.145493,-1.288483,-0.020812999999999998,1.296838,32.874786,-117.21393700000002,10.349669,20.249372,81.817932,0.074805,Zhisen,True
246827,24:01.4,13.62,108.04536100000001,0.0,0.204788,-0.693954,-0.23971599999999998,0.762217,32.874786,-117.21393700000002,10.349669,20.249372,82.39748399999999,0.0737,Zhisen,True
246828,24:01.5,13.62,108.04536100000001,0.0,0.058151,-0.7939609999999999,-0.004517,0.7961,32.874786,-117.21393700000002,10.349669,20.249372,82.051208,0.07360499999999999,Zhisen,True
246830,24:01.7,13.62,108.04536100000001,0.0,-0.201782,-0.7326050000000001,0.136688,0.772081,32.874786,-117.21393700000002,10.349669,20.249372,83.91655,0.075976,Zhisen,True
246831,24:01.8,13.62,108.04536100000001,0.0,0.215881,-1.1694790000000002,-0.325775,1.233052,32.874786,-117.21393700000002,10.349669,20.249372,81.667824,0.073185,Zhisen,True
246832,24:01.9,13.62,108.04536100000001,0.0,-0.10777300000000001,-1.251938,-0.24884,1.2809700000000002,32.874786,-117.21393700000002,10.349669,20.249372,82.380814,0.069472,Zhisen,True
246834,24:02.1,13.62,108.04536100000001,0.0,0.559204,-1.310333,-0.022216999999999997,1.424842,32.874786,-117.21393700000002,10.349669,20.249372,84.860199,0.067186,Zhisen,True
246835,24:02.2,13.98,107.604809,0.0,-0.072021,-1.421753,0.301529,1.455159,32.874915,-117.21393799999998,10.349669,20.249372,82.71135699999999,0.068694,Zhisen,True
246837,24:02.4,13.98,107.604809,0.0,0.133148,-0.7750239999999999,0.033477999999999994,0.787091,32.874915,-117.21393799999998,10.349669,20.249372,87.412186,0.073692,Zhisen,True
246838,24:02.5,13.98,107.604809,0.0,-0.412033,-1.600357,0.31846599999999997,1.682954,32.874915,-117.21393799999998,10.349669,20.249372,85.957123,0.073706,Zhisen,True
246839,24:02.6,13.98,107.604809,0.0,-0.570679,-1.372742,0.075119,1.488535,32.874915,-117.21393799999998,10.349669,20.249372,85.16983,0.07507899999999999,Zhisen,True
246855,24:04.2,13.66,106.44978,0.0,0.09761,-1.135941,0.022964,1.140358,32.875107,-117.21394,10.349669,20.249372,75.330391,0.080278,Zhisen,True
246856,24:04.3,13.66,106.44978,0.0,0.081482,-0.472855,-0.233719,0.533718,32.875107,-117.21394,10.349669,20.249372,83.764076,0.079065,Zhisen,True
246858,24:04.5,13.66,106.44978,0.0,-0.27301,-1.158615,0.088989,1.193668,32.875107,-117.21394,10.349669,20.249372,82.95429200000001,0.080444,Zhisen,True
246859,24:04.6,13.66,106.44978,0.0,-0.042419,-1.441452,-0.146561,1.4495049999999998,32.875107,-117.21394,10.349669,20.249372,80.26065799999999,0.083688,Zhisen,True
246860,24:04.7,13.66,106.44978,0.0,-0.105316,-0.850266,0.047592,0.8580840000000001,32.875107,-117.21394,10.349669,20.249372,81.717606,0.085667,Zhisen,True
246861,24:04.8,13.66,106.44978,0.0,0.095932,-0.613174,-0.19250499999999998,0.649803,32.875107,-117.21394,10.349669,20.249372,79.330421,0.084652,Zhisen,True
246865,24:05.2,13.52,108.05183000000001,0.0,0.313477,-1.205811,-0.151321,1.255048,32.875285,-117.21394,10.349669,20.249372,79.907501,0.080485,Zhisen,True
246866,24:05.3,13.52,108.05183000000001,0.0,0.07733200000000001,-1.2086940000000002,0.051422,1.212257,32.875285,-117.21394,10.349669,20.249372,76.245514,0.079194,Zhisen,True
246872,24:05.9,13.52,108.05183000000001,0.0,0.041443,-1.1567690000000002,0.027512,1.157838,32.875285,-117.21394,10.349669,20.249372,76.079758,0.076639,Zhisen,True
246873,24:06.0,13.52,108.05183000000001,0.0,0.142181,-1.23288,-0.009811,1.24109,32.875285,-117.21394,10.349669,20.249372,77.93604300000001,0.079639,Zhisen,True
246874,24:06.1,13.52,108.05183000000001,0.0,0.027038999999999997,-1.146423,0.059677,1.1482940000000001,32.875285,-117.21394,10.349669,20.249372,79.611923,0.079335,Zhisen,True
246876,24:06.3,13.85,106.719311,0.0,0.061417,-0.786331,-0.163651,0.805525,32.875413,-117.213939,10.349669,20.249372,78.457275,0.079492,Zhisen,True
246877,24:06.4,13.85,106.719311,0.0,0.10740699999999999,-0.6544800000000001,-0.033339999999999995,0.664072,32.875413,-117.213939,10.349669,20.249372,75.556374,0.078635,Zhisen,True
246903,24:09.0,14.57,106.24506799999999,0.0,0.001907,-0.780014,-0.030014,0.780594,32.875676,-117.21393799999998,9.344292999999999,20.420735999999998,75.798737,0.080832,Zhisen,True
246904,24:09.1,14.57,106.24506799999999,0.0,0.25154099999999996,-1.132782,-0.14444,1.169329,32.875676,-117.21393799999998,9.344292999999999,20.420735999999998,77.280403,0.07971900000000001,Zhisen,True
246910,24:09.7,14.39,106.38740200000001,0.0,0.157608,-1.182144,-0.175522,1.205451,32.875808,-117.21393799999998,9.344292999999999,20.420735999999998,74.866905,0.08107,Zhisen,True
246911,24:09.8,14.39,106.38740200000001,0.0,0.070404,-0.854568,-0.059204,0.859505,32.875808,-117.21393799999998,9.344292999999999,20.420735999999998,76.580215,0.080052,Zhisen,True
246912,24:09.9,14.39,106.38740200000001,0.0,0.031113,-0.763046,0.054932,0.765653,32.875808,-117.21393799999998,9.344292999999999,20.420735999999998,74.787491,0.080511,Zhisen,True
246914,24:10.1,14.39,106.38740200000001,0.0,0.28714,-1.145432,-0.202408,1.1980950000000001,32.875808,-117.21393799999998,9.344292999999999,20.420735999999998,77.08386999999999,0.081725,Zhisen,True
246915,24:10.2,14.45,106.12629299999999,0.0,0.403671,-1.4251559999999999,-0.26014699999999996,1.503893,32.875938,-117.21393799999998,9.344292999999999,20.420735999999998,82.339775,0.080566,Zhisen,True
246916,24:10.3,14.45,106.12629299999999,0.0,0.158447,-1.368896,0.096603,1.381418,32.875938,-117.21393799999998,9.344292999999999,20.420735999999998,86.873062,0.08010199999999999,Zhisen,True
246917,24:10.4,14.45,106.12629299999999,0.0,-0.178055,-0.8199620000000001,0.020645,0.839325,32.875938,-117.21393799999998,10.409879,18.480897,87.720703,0.077724,Zhisen,True
246918,24:10.5,14.45,106.12629299999999,0.0,0.033524,-1.156067,-0.186218,1.171449,32.875938,-117.21393799999998,10.409879,18.480897,83.80976899999999,0.07825700000000001,Zhisen,True
246919,24:10.6,14.45,106.12629299999999,0.0,0.228104,-0.809845,0.028305,0.841832,32.875938,-117.21393799999998,10.409879,18.480897,80.162819,0.079974,Zhisen,True
246920,24:10.7,14.45,106.12629299999999,0.0,0.196411,-0.827225,-0.12820399999999998,0.859834,32.875938,-117.21393799999998,10.409879,18.480897,78.500473,0.07750800000000001,Zhisen,True
246927,24:11.4,14.5,106.101574,0.0,0.182648,-1.14357,-0.130341,1.165376,32.876067,-117.213939,10.409879,18.480897,78.66188000000001,0.086465,Zhisen,True
246928,24:11.5,14.5,106.101574,0.0,-0.052048000000000004,-0.844025,0.059601,0.847726,32.876067,-117.213939,10.409879,18.480897,81.289688,0.08694600000000001,Zhisen,True
246951,24:13.8,14.53,105.96198700000001,0.0,0.152588,-0.727921,-0.120468,0.7534350000000001,32.876329999999996,-117.21394099999999,11.411464,19.119651,76.121078,0.089125,Zhisen,True
246952,24:13.9,14.53,105.96198700000001,0.0,0.101974,-0.687988,0.011948,0.695607,32.876329999999996,-117.21394099999999,11.411464,19.119651,74.483902,0.08896799999999999,Zhisen,True
246958,24:14.5,14.8,106.404247,0.0,0.14840699999999998,-0.80748,0.031067,0.821592,32.876463,-117.21394199999999,11.411464,19.119651,81.29214499999999,0.08250299999999999,Zhisen,True
246959,24:14.6,14.8,106.404247,0.0,0.15931700000000001,-0.794327,-0.160843,0.825958,32.876463,-117.21394199999999,11.411464,19.119651,78.594635,0.081528,Zhisen,True
246960,24:14.7,14.8,106.404247,0.0,0.046005000000000004,-0.796097,-0.186432,0.818928,32.876463,-117.21394199999999,11.411464,19.119651,75.62150600000001,0.08357200000000001,Zhisen,True
246968,24:15.5,14.97,106.49616599999999,0.0,0.126144,-0.8616940000000001,-0.031052,0.871432,32.876597,-117.213943,11.411464,19.119651,76.785652,0.086675,Zhisen,True
246969,24:15.6,14.97,106.49616599999999,0.0,0.043167000000000004,-0.771347,-0.135437,0.7843359999999999,32.876597,-117.213943,11.411464,19.119651,75.59404,0.085492,Zhisen,True
246970,24:15.7,14.97,106.49616599999999,0.0,0.028214,-1.154221,-0.039795,1.155251,32.876597,-117.213943,11.411464,19.119651,76.599091,0.085202,Zhisen,True
246971,24:15.8,14.97,106.49616599999999,0.0,0.11645499999999999,-1.2179719999999998,-0.015747,1.2236280000000002,32.876597,-117.213943,11.411464,19.119651,77.48419200000001,0.084704,Zhisen,True
246972,24:15.9,14.97,106.49616599999999,0.0,0.008957,-1.1533200000000001,0.010834,1.153406,32.876597,-117.213943,11.411464,19.119651,80.985161,0.08694099999999999,Zhisen,True
246974,24:16.1,14.97,106.49616599999999,0.0,0.13963299999999998,-1.209259,-0.116745,1.222879,32.876597,-117.213943,11.411464,19.119651,81.79600500000001,0.085816,Zhisen,True
246975,24:16.2,14.79,106.07111699999999,0.0,0.063202,-1.247894,-0.139877,1.257299,32.876731,-117.213945,11.411464,19.119651,80.64945999999999,0.086491,Zhisen,True
246985,24:17.2,14.45,105.91077800000001,0.0,0.185471,-0.8377690000000001,-0.159683,0.872785,32.876863,-117.21394599999999,11.411464,19.119651,73.701836,0.08065,Zhisen,True
246986,24:17.3,14.45,105.91077800000001,0.0,-0.026962,-1.218536,-0.076721,1.221247,32.876863,-117.21394599999999,11.411464,19.119651,77.542213,0.080165,Zhisen,True
246990,24:17.7,14.45,105.91077800000001,0.0,0.076416,-1.224518,-0.136383,1.234457,32.876863,-117.21394599999999,11.411464,19.119651,75.807007,0.08330800000000001,Zhisen,True
246991,24:17.8,14.45,105.91077800000001,0.0,0.22940100000000002,-0.797379,-0.151291,0.8434020000000001,32.876863,-117.21394599999999,11.411464,19.119651,75.887909,0.089017,Zhisen,True
246992,24:17.9,14.45,105.91077800000001,0.0,-0.004898,-1.149399,0.010178,1.1494540000000002,32.876863,-117.21394599999999,11.411464,19.119651,73.631699,0.083873,Zhisen,True
247045,24:23.2,3.73,107.150768,0.0,-0.019211000000000002,-1.098724,-0.305008,1.140436,32.877435,-117.213954,10.385355,18.73787,74.958656,0.069118,Zhisen,True
247046,24:23.3,3.73,107.150768,0.0,-0.075378,-1.112961,-0.298294,1.1547049999999999,32.877435,-117.213954,10.385355,18.73787,73.203979,0.069674,Zhisen,True
247055,24:24.2,1.54,106.86243799999998,0.0,-0.09765599999999999,-1.171921,-0.207596,1.194165,32.877455,-117.213955,10.385355,18.73787,74.098373,0.071596,Zhisen,True
247056,24:24.3,1.54,106.86243799999998,0.0,-0.010437,-0.821304,-0.17871099999999998,0.8405870000000001,32.877455,-117.213955,10.385355,18.73787,73.076027,0.0717,Zhisen,True
247058,24:24.5,1.54,106.86243799999998,0.0,-0.034821,-1.124542,-0.212631,1.144998,32.877455,-117.213955,10.385355,18.73787,73.244217,0.071666,Zhisen,True
247059,24:24.6,1.54,106.86243799999998,0.0,-0.013885,-0.8015899999999999,-0.19194,0.824367,32.877455,-117.213955,10.385355,18.73787,74.621155,0.07169299999999999,Zhisen,True
247066,24:25.3,0.15,106.48969699999999,0.0,-0.00795,-0.874969,-0.000641,0.875006,32.877457,-117.213955,9.384139999999999,15.98376,71.832024,0.077778,Zhisen,True
247067,24:25.4,0.15,106.48969699999999,0.0,-0.013672,-1.140167,-0.010864,1.140301,32.877457,-117.213955,9.384139999999999,15.98376,72.002678,0.077309,Zhisen,True
247072,24:25.9,0.15,106.48969699999999,0.0,-0.026137999999999998,-1.155991,-0.012161,1.15635,32.877457,-117.213955,9.384139999999999,15.98376,71.413521,0.07753600000000001,Zhisen,True
247073,24:26.0,0.15,106.48969699999999,0.0,0.012802000000000001,-0.767822,-0.018966999999999998,0.768163,32.877457,-117.213955,9.384139999999999,15.98376,73.347,0.077517,Zhisen,True
247086,24:27.3,0.26,105.724804,0.0,-0.095337,-1.1845700000000001,0.001007,1.188401,32.877456,-117.213955,9.384139999999999,15.98376,71.628922,0.077655,Zhisen,True
247087,24:27.4,0.26,105.724804,0.0,0.052902,-0.8381350000000001,-0.032195999999999995,0.8404200000000001,32.877456,-117.213955,9.384139999999999,15.98376,73.303474,0.077599,Zhisen,True
247089,24:27.6,0.26,105.724804,0.0,0.015533000000000002,-1.176086,-0.021378,1.176383,32.877456,-117.213955,9.384139999999999,15.98376,73.707436,0.077481,Zhisen,True
247090,24:27.7,0.26,105.724804,0.0,-0.041748,-0.790573,-0.0034479999999999997,0.791682,32.877456,-117.213955,9.384139999999999,15.98376,73.355835,0.077513,Zhisen,True
247094,24:28.1,0.26,105.724804,0.0,-0.017365000000000002,-1.1821139999999999,-0.021484,1.182436,32.877456,-117.213955,9.384139999999999,15.98376,72.88110400000001,0.07712100000000001,Zhisen,True
247095,24:28.2,0.2,105.41523400000001,0.0,-0.016953,-0.773361,-0.01564,0.773705,32.877454,-117.213954,9.384139999999999,15.98376,72.320892,0.076874,Zhisen,True
247099,24:28.6,0.2,105.41523400000001,0.0,0.0025329999999999997,-1.190918,-0.018555000000000002,1.191065,32.877454,-117.213954,9.384139999999999,15.98376,72.866547,0.07644,Zhisen,True
247100,24:28.7,0.2,105.41523400000001,0.0,-0.061614999999999996,-0.813431,0.0017239999999999998,0.815763,32.877454,-117.213954,9.384139999999999,15.98376,73.236786,0.076361,Zhisen,True
247110,24:29.7,0.0,104.728649,0.0,-0.069565,-1.153931,-0.006821,1.156046,32.877454,-117.213954,9.384139999999999,15.98376,71.98687,0.078067,Zhisen,True
247111,24:29.8,0.0,104.728649,0.0,0.073135,-0.805557,-0.046417,0.8102010000000001,32.877454,-117.213954,9.384139999999999,15.98376,72.406693,0.078053,Zhisen,True
247114,24:30.1,0.0,104.728649,0.0,-0.02446,-0.8206180000000001,-0.013641,0.821095,32.877454,-117.213954,9.384139999999999,15.98376,71.295395,0.078057,Zhisen,True
247115,24:30.2,0.0,104.728649,0.0,-0.010941,-1.139709,-0.016434,1.13988,32.877454,-117.213954,9.384139999999999,15.98376,72.386124,0.078066,Zhisen,True
247118,24:30.5,0.0,104.630505,0.0,-0.0037229999999999997,-1.179214,-0.021088,1.179409,32.877454,-117.213954,9.384139999999999,15.98376,71.088837,0.078078,Zhisen,True
247119,24:30.6,0.0,104.630505,0.0,-0.070908,-0.855057,0.015381,0.85813,32.877454,-117.213954,9.384139999999999,15.98376,71.473679,0.07812000000000001,Zhisen,True
247121,24:30.8,0.0,104.630505,0.0,-0.122879,-1.137909,0.018813999999999997,1.144679,32.877454,-117.213954,9.384139999999999,15.98376,72.49958000000001,0.07823,Zhisen,True
247122,24:30.9,0.0,104.630505,0.0,0.041733,-0.865692,-0.047562,0.868002,32.877454,-117.213954,9.384139999999999,15.98376,71.909599,0.078199,Zhisen,True
247124,24:31.1,0.0,104.630505,0.0,-0.089783,-1.143402,-0.003662,1.1469280000000002,32.877454,-117.213954,9.384139999999999,15.98376,72.717545,0.07814299999999999,Zhisen,True
247125,24:31.2,0.0,104.30714,0.0,0.067123,-0.8396610000000001,-0.042969,0.843435,32.877454,-117.213954,9.384139999999999,15.98376,72.717545,0.078195,Zhisen,True
247127,24:31.4,0.0,104.30714,0.0,0.0058590000000000005,-1.161453,-0.024444999999999998,1.161725,32.877454,-117.213954,9.384139999999999,15.98376,71.9739,0.07821499999999999,Zhisen,True
247128,24:31.5,0.0,104.30714,0.0,-0.060974,-0.832443,0.004471,0.834685,32.877454,-117.213954,9.384139999999999,15.98376,72.608871,0.078171,Zhisen,True
247131,24:31.8,0.0,104.30714,0.0,0.027817,-0.8476100000000001,-0.03804,0.8489200000000001,32.877454,-117.213954,9.384139999999999,15.98376,71.782951,0.078139,Zhisen,True
247132,24:31.9,0.0,104.30714,0.0,-0.022614,-1.153275,0.00148,1.153497,32.877454,-117.213954,9.384139999999999,15.98376,69.849915,0.07812100000000001,Zhisen,True
247142,24:32.9,0.0,104.032238,0.0,-0.033569,-0.843994,-0.012451,0.8447530000000001,32.877454,-117.213954,9.384139999999999,15.98376,69.468292,0.078237,Zhisen,True
